날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2022년 08월,강서구,화곡2동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,방화2동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,방화1동,기타간이>기타간이,I21099,"3,228,550원",159건
2022년 07월,강서구,가양1동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,공항동,기타간이>기타간이,I21099,"3,228,550원",159건
2022년 07월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,등촌3동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,발산1동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,우장산동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,등촌1동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,염창동,기타간이>기타간이,I21099,"7,491,000원",595건
2022년 07월,강서구,화곡6동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,등촌2동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,화곡3동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,화곡본동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,화곡1동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,화곡4동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,화곡8동,기타간이>기타간이,I21099,0원,0건
2022년 07월,강서구,화곡2동,기타간이>기타간이,I21099,0원,0건
2022년 06월,강서구,방화2동,기타간이>기타간이,I21099,0원,0건
2022년 06월,강서구,방화1동,기타간이>기타간이,I21099,"3,127,350원",169건
2022년 06월,강서구,가양1동,기타간이>기타간이,I21099,0원,0건
2022년 06월,강서구,공항동,기타간이>기타간이,I21099,"3,127,350원",169건
2022년 06월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2022년 06월,강서구,등촌3동,기타간이>기타간이,I21099,0원,0건
2022년 06월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2022년 06월,강서구,발산1동,기타간이>기타간이,I21099,0원,0건
