기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,일반_점포_수,전체_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20242,11410,서대문구,CS300001,슈퍼마켓,242,361,5.3,19,3,11,119
20242,11410,서대문구,CS200047,가정용품임대,28,28,0,0,0,0,0
20242,11410,서대문구,CS200046,의류임대,25,25,0,0,0,0,0
20242,11410,서대문구,CS200045,비디오/서적임대,7,8,0,0,0,0,1
20242,11410,서대문구,CS200044,여행사,222,223,0,0,2.7,6,1
20242,11410,서대문구,CS200043,건축물청소,138,140,2.9,4,2.9,4,2
20242,11410,서대문구,CS200042,통번역서비스,66,66,0,0,0,0,0
20242,11410,서대문구,CS200041,사진관,208,212,1.4,3,1.9,4,4
20242,11410,서대문구,CS200040,녹음실,32,32,0,0,3.1,1,0
20242,11410,서대문구,CS200039,DVD방,1,1,0,0,0,0,0
20242,11410,서대문구,CS200038,독서실,92,116,6.9,8,2.6,3,24
20242,11410,서대문구,CS200037,노래방,115,119,3.4,4,1.7,2,4
20242,11410,서대문구,CS200036,고시원,23,23,0,0,0,0,0
20242,11410,서대문구,CS200035,게스트하우스,49,50,0,0,6,3,1
20242,11410,서대문구,CS200034,여관,113,115,1.7,2,0.9,1,2
20242,11410,서대문구,CS200033,부동산중개업,997,997,0.2,2,3.8,38,0
20242,11410,서대문구,CS200032,가전제품수리,86,86,0,0,0,0,0
20242,11410,서대문구,CS200031,세탁소,154,182,1.1,2,2.7,5,28
20242,11410,서대문구,CS200030,피부관리실,176,179,8.9,16,1.1,2,3
20242,11410,서대문구,CS200029,네일숍,126,128,0,0,5.5,7,2
20242,11410,서대문구,CS200028,미용실,587,648,2.6,17,3.1,20,61
20242,11410,서대문구,CS200027,모터사이클수리,20,20,5,1,0,0,0
20242,11410,서대문구,CS200026,자동차미용,34,35,2.9,1,0,0,1
20242,11410,서대문구,CS200025,자동차수리,89,103,1,1,2.9,3,14
20242,11410,서대문구,CS200024,스포츠클럽,108,113,5.3,6,1.8,2,5
20242,11410,서대문구,CS200023,통신기기수리,10,10,0,0,0,0,0
20242,11410,서대문구,CS200022,복권방,27,27,0,0,0,0,0
20242,11410,서대문구,CS200021,기타오락장,35,39,5.1,2,0,0,4
20242,11410,서대문구,CS200020,전자게임장,4,4,0,0,0,0,0
20242,11410,서대문구,CS200019,PC방,45,51,0,0,3.9,2,6
20242,11410,서대문구,CS200018,볼링장,5,5,0,0,0,0,0
20242,11410,서대문구,CS200017,골프연습장,31,31,0,0,0,0,0
20242,11410,서대문구,CS200016,당구장,100,100,5,5,6,6,0
20242,11410,서대문구,CS200015,세무사사무소,54,54,1.9,1,0,0,0
20242,11410,서대문구,CS200014,회계사사무소,7,7,0,0,0,0,0
20242,11410,서대문구,CS200013,기타법무서비스,19,19,0,0,0,0,0
20242,11410,서대문구,CS200012,법무사사무소,12,12,0,0,8.3,1,0
20242,11410,서대문구,CS200011,변리사사무소,5,5,0,0,0,0,0
20242,11410,서대문구,CS200010,변호사사무소,23,23,0,0,0,0,0
20242,11410,서대문구,CS200009,동물병원,27,27,0,0,0,0,0
20242,11410,서대문구,CS200008,한의원,88,88,0,0,1.1,1,0
20242,11410,서대문구,CS200007,치과의원,135,135,0,0,2.2,3,0
20242,11410,서대문구,CS200006,일반의원,231,231,2.2,5,0,0,0
20242,11410,서대문구,CS200005,스포츠 강습,246,250,2,5,2.8,7,4
20242,11410,서대문구,CS200004,컴퓨터학원,11,11,0,0,18.2,2,0
20242,11410,서대문구,CS200003,예술학원,294,307,2.9,9,4.6,14,13
20242,11410,서대문구,CS200002,외국어학원,75,76,0,0,2.6,2,1
20242,11410,서대문구,CS200001,일반교습학원,643,707,4.2,30,2,14,64
20242,11410,서대문구,CS100010,커피-음료,705,919,4,37,4.7,43,214
20242,11410,서대문구,CS100009,호프-간이주점,517,589,2,12,4.6,27,72
20242,11410,서대문구,CS100008,분식전문점,328,414,3.6,15,4.1,17,86
20242,11410,서대문구,CS100007,치킨전문점,69,195,3.1,6,4.6,9,126
20242,11410,서대문구,CS100006,패스트푸드점,99,223,2.2,5,7.6,17,124
20242,11410,서대문구,CS100005,제과점,179,245,5.3,13,2.4,6,66
20242,11410,서대문구,CS100004,양식음식점,222,254,2.8,7,5.1,13,32
20242,11410,서대문구,CS100003,일식음식점,189,211,6.2,13,3.8,8,22
20242,11410,서대문구,CS100002,중식음식점,188,214,4.2,9,5.6,12,26
20242,11410,서대문구,CS100001,한식음식점,1418,1622,4,65,4.1,67,204
20242,11380,은평구,CS300043,전자상거래업,1007,1007,0,0,5.4,54,0
20242,11380,은평구,CS300042,주유소,39,39,5.1,2,2.6,1,0
20242,11380,은평구,CS300041,예술품,39,39,2.6,1,2.6,1,0
20242,11380,은평구,CS300040,재생용품 판매점,43,43,0,0,2.3,1,0
20242,11380,은평구,CS300039,모터사이클및부품,25,25,0,0,0,0,0
20242,11380,은평구,CS300038,자동차부품,61,61,0,0,0,0,0
20242,11380,은평구,CS300037,중고차판매,11,11,0,0,0,0,0
20242,11380,은평구,CS300036,조명용품,174,174,0.6,1,0.6,1,0
20242,11380,은평구,CS300035,인테리어,163,163,2.5,4,3.7,6,0
20242,11380,은평구,CS300034,악기,19,19,0,0,5.3,1,0
20242,11380,은평구,CS300033,철물점,98,98,1,1,2,2,0
20242,11380,은평구,CS300032,가전제품,84,84,1.2,1,0,0,0
20242,11380,은평구,CS300031,가구,100,100,1,1,2,2,0
20242,11380,은평구,CS300030,중고가구,3,3,0,0,0,0,0
20242,11380,은평구,CS300029,애완동물,98,107,5.6,6,3.7,4,9
20242,11380,은평구,CS300028,화초,146,146,2.7,4,2.1,3,0
20242,11380,은평구,CS300027,섬유제품,91,91,3.3,3,2.2,2,0
20242,11380,은평구,CS300026,완구,27,27,11.1,3,0,0,0
20242,11380,은평구,CS300025,자전거 및 기타운송장비,30,30,0,0,0,0,0
20242,11380,은평구,CS300024,운동/경기용품,169,169,1.2,2,0,0,0
20242,11380,은평구,CS300023,미용재료,52,52,1.9,1,0,0,0
20242,11380,은평구,CS300022,화장품,310,349,0.9,3,4.9,17,39
20242,11380,은평구,CS300021,문구,114,128,3.1,4,3.1,4,14
20242,11380,은평구,CS300020,서적,139,141,1.4,2,3.5,5,2
20242,11380,은평구,CS300019,의료기기,119,120,5,6,0,0,1
20242,11380,은평구,CS300018,의약품,280,306,2.6,8,2.3,7,26
20242,11380,은평구,CS300017,시계및귀금속,102,105,0,0,3.8,4,3
20242,11380,은평구,CS300016,안경,65,94,2.1,2,1.1,1,29
20242,11380,은평구,CS300015,가방,80,81,0,0,1.2,1,1
20242,11380,은평구,CS300014,신발,119,124,0,0,3.2,4,5
20242,11380,은평구,CS300013,유아의류,74,81,1.2,1,3.7,3,7
20242,11380,은평구,CS300012,한복점,5,5,0,0,0,0,0
20242,11380,은평구,CS300011,일반의류,1067,1069,1.5,16,3.1,33,2
20242,11380,은평구,CS300010,반찬가게,286,297,5.4,16,2.4,7,11
20242,11380,은평구,CS300009,청과상,190,190,3.7,7,2.1,4,0
20242,11380,은평구,CS300008,수산물판매,128,129,0,0,3.1,4,1
20242,11380,은평구,CS300007,육류판매,241,242,2.5,6,3.3,8,1
20242,11380,은평구,CS300006,미곡판매,58,58,0,0,5.2,3,0
20242,11380,은평구,CS300005,주류도매,26,26,0,0,0,0,0
20242,11380,은평구,CS300004,핸드폰,269,271,0.7,2,3.3,9,2
20242,11380,은평구,CS300003,컴퓨터및주변장치판매,153,153,0,0,1.3,2,0
20242,11380,은평구,CS300002,편의점,89,357,2.8,10,2.5,9,268
20242,11380,은평구,CS300001,슈퍼마켓,275,421,4.8,20,4.5,19,146
20242,11380,은평구,CS200047,가정용품임대,30,30,0,0,3.3,1,0
20242,11380,은평구,CS200046,의류임대,10,10,0,0,20,2,0
20242,11380,은평구,CS200045,비디오/서적임대,5,9,0,0,0,0,4
20242,11380,은평구,CS200044,여행사,97,97,2.1,2,3.1,3,0
20242,11380,은평구,CS200043,건축물청소,285,293,5.1,15,4.1,12,8
20242,11380,은평구,CS200042,통번역서비스,64,64,0,0,1.6,1,0
20242,11380,은평구,CS200041,사진관,210,212,0.5,1,0.9,2,2
20242,11380,은평구,CS200040,녹음실,27,28,0,0,3.6,1,1
20242,11380,은평구,CS200039,DVD방,1,1,0,0,0,0,0
20242,11380,은평구,CS200038,독서실,99,110,3.6,4,0.9,1,11
20242,11380,은평구,CS200037,노래방,214,218,0,0,4.6,10,4
20242,11380,은평구,CS200036,고시원,2,2,0,0,0,0,0
20242,11380,은평구,CS200035,게스트하우스,44,44,0,0,2.3,1,0
20242,11380,은평구,CS200034,여관,82,84,6,5,4.8,4,2
20242,11380,은평구,CS200033,부동산중개업,1600,1600,0.1,2,2.9,46,0
20242,11380,은평구,CS200032,가전제품수리,156,156,0,0,1.9,3,0
20242,11380,은평구,CS200031,세탁소,227,271,1.5,4,1.1,3,44
20242,11380,은평구,CS200030,피부관리실,279,288,6.6,19,1.4,4,9
20242,11380,은평구,CS200029,네일숍,191,194,0,0,2.6,5,3
20242,11380,은평구,CS200028,미용실,1011,1080,0.9,10,1.9,21,69
20242,11380,은평구,CS200027,모터사이클수리,23,23,0,0,0,0,0
20242,11380,은평구,CS200026,자동차미용,61,68,4.4,3,5.9,4,7
20242,11380,은평구,CS200025,자동차수리,136,162,0,0,0.6,1,26
20242,11380,은평구,CS200024,스포츠클럽,127,137,1.5,2,1.5,2,10
20242,11380,은평구,CS200023,통신기기수리,17,17,0,0,0,0,0
20242,11380,은평구,CS200022,복권방,62,62,0,0,3.2,2,0
20242,11380,은평구,CS200021,기타오락장,29,32,0,0,9.4,3,3
20242,11380,은평구,CS200020,전자게임장,13,13,0,0,15.4,2,0
20242,11380,은평구,CS200019,PC방,51,55,5.5,3,12.7,7,4
20242,11380,은평구,CS200018,볼링장,5,5,0,0,0,0,0
20242,11380,은평구,CS200017,골프연습장,44,45,4.4,2,4.4,2,1
20242,11380,은평구,CS200016,당구장,157,158,5.7,9,4.4,7,1
20242,11380,은평구,CS200015,세무사사무소,60,60,1.7,1,0,0,0
20242,11380,은평구,CS200014,회계사사무소,4,4,0,0,25,1,0
20242,11380,은평구,CS200013,기타법무서비스,36,36,0,0,0,0,0
20242,11380,은평구,CS200012,법무사사무소,36,36,0,0,0,0,0
20242,11380,은평구,CS200011,변리사사무소,1,1,0,0,0,0,0
20242,11380,은평구,CS200010,변호사사무소,13,13,0,0,0,0,0
20242,11380,은평구,CS200009,동물병원,46,47,0,0,0,0,1
20242,11380,은평구,CS200008,한의원,160,160,0,0,2.5,4,0
20242,11380,은평구,CS200007,치과의원,198,198,0,0,0.5,1,0
20242,11380,은평구,CS200006,일반의원,371,371,1.9,7,0.3,1,0
20242,11380,은평구,CS200005,스포츠 강습,318,326,1.5,5,2.1,7,8
20242,11380,은평구,CS200004,컴퓨터학원,13,13,0,0,15.4,2,0
20242,11380,은평구,CS200003,예술학원,440,466,1.5,7,2.6,12,26
20242,11380,은평구,CS200002,외국어학원,73,73,0,0,4.1,3,0
20242,11380,은평구,CS200001,일반교습학원,988,1102,3.1,34,1.5,17,114
20242,11380,은평구,CS100010,커피-음료,643,834,4.4,37,5.6,47,191
20242,11380,은평구,CS100009,호프-간이주점,549,621,4.3,27,6,37,72
20242,11380,은평구,CS100008,분식전문점,371,474,6.1,29,6.3,30,103
20242,11380,은평구,CS100007,치킨전문점,114,287,3.8,11,6.3,18,173
20242,11380,은평구,CS100006,패스트푸드점,94,231,4.3,10,2.2,5,137
20242,11380,은평구,CS100005,제과점,220,294,1.7,5,4.1,12,74
20242,11380,은평구,CS100004,양식음식점,155,188,3.2,6,4.8,9,33
20242,11380,은평구,CS100003,일식음식점,145,178,6.2,11,3.9,7,33
20242,11380,은평구,CS100002,중식음식점,143,166,1.8,3,4.8,8,23
20242,11380,은평구,CS100001,한식음식점,1831,2094,5.2,108,4.2,87,263
20242,11350,노원구,CS300043,전자상거래업,889,890,0,0,7.8,69,1
20242,11350,노원구,CS300042,주유소,35,35,2.9,1,2.9,1,0
20242,11350,노원구,CS300041,예술품,21,21,4.8,1,4.8,1,0
20242,11350,노원구,CS300040,재생용품 판매점,58,58,0,0,1.7,1,0
20242,11350,노원구,CS300039,모터사이클및부품,13,13,0,0,0,0,0
20242,11350,노원구,CS300038,자동차부품,87,87,0,0,1.1,1,0
20242,11350,노원구,CS300037,중고차판매,11,11,0,0,0,0,0
20242,11350,노원구,CS300036,조명용품,163,163,0,0,3.7,6,0
20242,11350,노원구,CS300035,인테리어,169,169,1.2,2,4.1,7,0
20242,11350,노원구,CS300034,악기,21,21,0,0,4.8,1,0
20242,11350,노원구,CS300033,철물점,76,76,0,0,2.6,2,0
20242,11350,노원구,CS300032,가전제품,68,68,0,0,1.5,1,0
20242,11350,노원구,CS300031,가구,138,138,2.9,4,0.7,1,0
20242,11350,노원구,CS300030,중고가구,3,3,0,0,0,0,0
20242,11350,노원구,CS300029,애완동물,73,89,7.9,7,4.5,4,16
20242,11350,노원구,CS300028,화초,151,152,5.3,8,2,3,1
20242,11350,노원구,CS300027,섬유제품,108,108,0.9,1,1.9,2,0
20242,11350,노원구,CS300026,완구,30,30,3.3,1,3.3,1,0
20242,11350,노원구,CS300025,자전거 및 기타운송장비,32,32,6.3,2,3.1,1,0
20242,11350,노원구,CS300024,운동/경기용품,106,106,0.9,1,3.8,4,0
20242,11350,노원구,CS300023,미용재료,32,32,0,0,0,0,0
20242,11350,노원구,CS300022,화장품,373,423,0,0,4,17,50
20242,11350,노원구,CS300021,문구,139,154,3.2,5,1.3,2,15
20242,11350,노원구,CS300020,서적,196,199,1,2,2,4,3
20242,11350,노원구,CS300019,의료기기,140,141,2.1,3,2.8,4,1
20242,11350,노원구,CS300018,의약품,318,333,2.4,8,2.7,9,15
20242,11350,노원구,CS300017,시계및귀금속,103,107,0.9,1,0,0,4
20242,11350,노원구,CS300016,안경,81,110,1.8,2,2.7,3,29
20242,11350,노원구,CS300015,가방,109,109,0,0,4.6,5,0
20242,11350,노원구,CS300014,신발,130,133,1.5,2,3,4,3
20242,11350,노원구,CS300013,유아의류,80,81,0,0,1.2,1,1
20242,11350,노원구,CS300012,한복점,6,6,0,0,0,0,0
20242,11350,노원구,CS300011,일반의류,1342,1346,1.2,16,3,40,4
20242,11350,노원구,CS300010,반찬가게,260,269,4.5,12,2.2,6,9
20242,11350,노원구,CS300009,청과상,219,219,4.6,10,5,11,0
20242,11350,노원구,CS300008,수산물판매,85,88,0,0,3.4,3,3
20242,11350,노원구,CS300007,육류판매,184,186,2.2,4,5.9,11,2
20242,11350,노원구,CS300006,미곡판매,66,66,0,0,0,0,0
20242,11350,노원구,CS300005,주류도매,16,16,0,0,6.3,1,0
20242,11350,노원구,CS300004,핸드폰,275,275,0,0,3.3,9,0
20242,11350,노원구,CS300003,컴퓨터및주변장치판매,155,156,0.6,1,1.3,2,1
20242,11350,노원구,CS300002,편의점,78,303,2.6,8,4.3,13,225
20242,11350,노원구,CS300001,슈퍼마켓,317,477,6.5,31,2.1,10,160
20242,11350,노원구,CS200047,가정용품임대,45,45,0,0,4.4,2,0
20242,11350,노원구,CS200046,의류임대,10,10,0,0,10,1,0
20242,11350,노원구,CS200045,비디오/서적임대,7,7,0,0,0,0,0
20242,11350,노원구,CS200044,여행사,81,81,0,0,1.2,1,0
20242,11350,노원구,CS200043,건축물청소,278,283,2.1,6,2.8,8,5
20242,11350,노원구,CS200042,통번역서비스,65,65,0,0,4.6,3,0
20242,11350,노원구,CS200041,사진관,186,190,1.1,2,2.1,4,4
20242,11350,노원구,CS200040,녹음실,10,10,0,0,10,1,0
20242,11350,노원구,CS200039,DVD방,2,2,0,0,0,0,0
20242,11350,노원구,CS200038,독서실,136,172,3.5,6,4.1,7,36
20242,11350,노원구,CS200037,노래방,245,254,2,5,4.3,11,9
20242,11350,노원구,CS200035,게스트하우스,10,10,0,0,0,0,0
20242,11350,노원구,CS200034,여관,45,45,6.7,3,0,0,0
20242,11350,노원구,CS200033,부동산중개업,1002,1004,0.1,1,1.7,17,2
20242,11350,노원구,CS200032,가전제품수리,175,175,0.6,1,2.9,5,0
20242,11350,노원구,CS200031,세탁소,158,212,1.9,4,2.4,5,54
20242,11350,노원구,CS200030,피부관리실,319,327,7.3,24,3.7,12,8
20242,11350,노원구,CS200029,네일숍,214,216,0,0,0.9,2,2
20242,11350,노원구,CS200028,미용실,843,911,1.8,16,1.6,15,68
20242,11350,노원구,CS200027,모터사이클수리,19,19,0,0,5.3,1,0
20242,11350,노원구,CS200026,자동차미용,65,76,6.6,5,0,0,11
20242,11350,노원구,CS200025,자동차수리,128,146,0.7,1,1.4,2,18
20242,11350,노원구,CS200024,스포츠클럽,157,169,2.4,4,1.8,3,12
20242,11350,노원구,CS200023,통신기기수리,19,19,0,0,0,0,0
20242,11350,노원구,CS200022,복권방,51,51,0,0,0,0,0
20242,11350,노원구,CS200021,기타오락장,45,52,0,0,7.7,4,7
20242,11350,노원구,CS200020,전자게임장,11,12,0,0,8.3,1,1
20242,11350,노원구,CS200019,PC방,63,71,8.5,6,9.9,7,8
20242,11350,노원구,CS200018,볼링장,6,6,0,0,0,0,0
20242,11350,노원구,CS200017,골프연습장,100,103,1,1,2.9,3,3
20242,11350,노원구,CS200016,당구장,181,185,8.6,16,3.8,7,4
20242,11350,노원구,CS200015,세무사사무소,52,52,5.8,3,0,0,0
20242,11350,노원구,CS200014,회계사사무소,8,8,0,0,0,0,0
20242,11350,노원구,CS200013,기타법무서비스,35,35,0,0,2.9,1,0
20242,11350,노원구,CS200012,법무사사무소,44,44,0,0,0,0,0
20242,11350,노원구,CS200011,변리사사무소,2,2,0,0,0,0,0
20242,11350,노원구,CS200010,변호사사무소,14,14,0,0,7.1,1,0
20242,11350,노원구,CS200009,동물병원,50,51,2,1,0,0,1
20242,11350,노원구,CS200008,한의원,161,161,0,0,1.2,2,0
20242,11350,노원구,CS200007,치과의원,211,211,0,0,0.9,2,0
20242,11350,노원구,CS200006,일반의원,417,417,3.1,13,1.2,5,0
20242,11350,노원구,CS200005,스포츠 강습,382,392,2,8,5.9,23,10
20242,11350,노원구,CS200004,컴퓨터학원,16,17,0,0,11.8,2,1
20242,11350,노원구,CS200003,예술학원,520,535,2.2,12,3.4,18,15
20242,11350,노원구,CS200002,외국어학원,156,160,0,0,1.9,3,4
20242,11350,노원구,CS200001,일반교습학원,1709,1847,3.2,60,2.3,42,138
20242,11350,노원구,CS100010,커피-음료,584,845,3.7,31,3.7,31,261
20242,11350,노원구,CS100009,호프-간이주점,413,483,2.3,11,4.8,23,70
20242,11350,노원구,CS100008,분식전문점,364,503,4.8,24,4.2,21,139
20242,11350,노원구,CS100007,치킨전문점,122,318,2.5,8,4.7,15,196
20242,11350,노원구,CS100006,패스트푸드점,95,239,4.6,11,5,12,144
20242,11350,노원구,CS100005,제과점,192,285,4.6,13,6,17,93
20242,11350,노원구,CS100004,양식음식점,153,190,1.6,3,3.7,7,37
20242,11350,노원구,CS100003,일식음식점,153,196,4.1,8,5.6,11,43
20242,11350,노원구,CS100002,중식음식점,150,185,3.8,7,3.2,6,35
20242,11350,노원구,CS100001,한식음식점,1608,1898,4.2,80,4.2,80,290
20242,11320,도봉구,CS300043,전자상거래업,525,526,0,0,6.1,32,1
20242,11320,도봉구,CS300042,주유소,42,42,0,0,0,0,0
20242,11320,도봉구,CS300041,예술품,13,13,0,0,0,0,0
20242,11320,도봉구,CS300040,재생용품 판매점,39,39,0,0,2.6,1,0
20242,11320,도봉구,CS300039,모터사이클및부품,7,7,0,0,0,0,0
20242,11320,도봉구,CS300038,자동차부품,66,67,0,0,6,4,1
20242,11320,도봉구,CS300037,중고차판매,6,6,0,0,0,0,0
20242,11320,도봉구,CS300036,조명용품,116,116,0,0,0.9,1,0
20242,11320,도봉구,CS300035,인테리어,122,122,0.8,1,0.8,1,0
20242,11320,도봉구,CS300034,악기,7,7,0,0,0,0,0
20242,11320,도봉구,CS300033,철물점,72,72,1.4,1,1.4,1,0
20242,11320,도봉구,CS300032,가전제품,53,53,0,0,0,0,0
20242,11320,도봉구,CS300031,가구,39,39,0,0,7.7,3,0
20242,11320,도봉구,CS300030,중고가구,1,1,0,0,100,1,0
20242,11320,도봉구,CS300029,애완동물,75,81,3.7,3,1.2,1,6
20242,11320,도봉구,CS300028,화초,89,90,0,0,1.1,1,1
20242,11320,도봉구,CS300027,섬유제품,57,57,1.8,1,0,0,0
20242,11320,도봉구,CS300026,완구,16,16,0,0,0,0,0
20242,11320,도봉구,CS300025,자전거 및 기타운송장비,17,17,0,0,0,0,0
20242,11320,도봉구,CS300024,운동/경기용품,113,113,0.9,1,1.8,2,0
20242,11320,도봉구,CS300023,미용재료,33,33,0,0,9.1,3,0
20242,11320,도봉구,CS300022,화장품,196,212,0.5,1,3.3,7,16
20242,11320,도봉구,CS300021,문구,73,83,4.8,4,7.2,6,10
20242,11320,도봉구,CS300020,서적,110,110,0.9,1,1.8,2,0
20242,11320,도봉구,CS300019,의료기기,72,73,0,0,1.4,1,1
20242,11320,도봉구,CS300018,의약품,154,171,4.1,7,2.3,4,17
20242,11320,도봉구,CS300017,시계및귀금속,48,48,4.2,2,0,0,0
20242,11320,도봉구,CS300016,안경,43,64,1.6,1,0,0,21
20242,11320,도봉구,CS300015,가방,34,34,0,0,2.9,1,0
20242,11320,도봉구,CS300014,신발,35,36,0,0,0,0,1
20242,11320,도봉구,CS300013,유아의류,34,36,0,0,2.8,1,2
20242,11320,도봉구,CS300012,한복점,2,2,0,0,0,0,0
20242,11320,도봉구,CS300011,일반의류,674,675,4.3,29,1.8,12,1
20242,11320,도봉구,CS300010,반찬가게,215,226,4,9,1.3,3,11
20242,11320,도봉구,CS300009,청과상,198,198,4,8,0,0,0
20242,11320,도봉구,CS300008,수산물판매,76,77,0,0,1.3,1,1
20242,11320,도봉구,CS300007,육류판매,199,199,1.5,3,1.5,3,0
20242,11320,도봉구,CS300006,미곡판매,60,60,0,0,0,0,0
20242,11320,도봉구,CS300005,주류도매,22,22,0,0,0,0,0
20242,11320,도봉구,CS300004,핸드폰,210,213,0.9,2,1.9,4,3
20242,11320,도봉구,CS300003,컴퓨터및주변장치판매,80,80,0,0,1.3,1,0
20242,11320,도봉구,CS300002,편의점,61,237,2.1,5,3,7,176
20242,11320,도봉구,CS300001,슈퍼마켓,231,314,7,22,1.9,6,83
20242,11320,도봉구,CS200047,가정용품임대,21,21,0,0,0,0,0
20242,11320,도봉구,CS200046,의류임대,4,4,0,0,0,0,0
20242,11320,도봉구,CS200045,비디오/서적임대,4,5,0,0,0,0,1
20242,11320,도봉구,CS200044,여행사,42,42,2.4,1,0,0,0
20242,11320,도봉구,CS200043,건축물청소,185,190,0.5,1,2.1,4,5
20242,11320,도봉구,CS200042,통번역서비스,31,31,0,0,0,0,0
20242,11320,도봉구,CS200041,사진관,84,85,0,0,1.2,1,1
20242,11320,도봉구,CS200040,녹음실,11,11,0,0,0,0,0
20242,11320,도봉구,CS200038,독서실,64,79,2.5,2,3.8,3,15
20242,11320,도봉구,CS200037,노래방,182,186,2.2,4,2.2,4,4
20242,11320,도봉구,CS200036,고시원,2,2,0,0,0,0,0
20242,11320,도봉구,CS200035,게스트하우스,6,6,0,0,0,0,0
20242,11320,도봉구,CS200034,여관,31,31,9.7,3,6.5,2,0
20242,11320,도봉구,CS200033,부동산중개업,659,660,0,0,2.3,15,1
20242,11320,도봉구,CS200032,가전제품수리,134,134,0,0,3,4,0
